t,u,xd,x,I
96.062111,0.720257,-0.180439,-0.180263,33.000000
96.072113,0.736921,-0.181423,-0.182532,52.000000
96.082115,0.703685,-0.182407,-0.184539,20.000000
96.092117,0.711269,-0.183390,-0.186081,12.000000
96.102119,0.694657,-0.184373,-0.187594,29.000000
96.112122,0.309777,-0.185356,-0.188961,12.000000
96.122124,-0.507037,-0.186339,-0.189805,11.000000
96.132126,0.711334,-0.187321,-0.190415,-13.000000
96.142128,0.653048,-0.188304,-0.192219,-3.000000
96.152130,-0.726779,-0.189286,-0.193062,-4.000000
96.162132,-0.698045,-0.190268,-0.193062,-13.000000
96.172134,0.732589,-0.191250,-0.194313,-14.000000
96.182137,-0.695026,-0.192232,-0.196379,-18.000000
96.192139,-0.184649,-0.193213,-0.196815,-34.000000
96.202141,-0.719206,-0.194195,-0.197513,11.000000
96.212143,-0.707106,-0.195175,-0.197688,8.000000
96.222145,-0.690462,-0.196156,-0.198182,-24.000000
96.232147,0.837080,-0.197137,-0.199957,33.000000
96.242149,0.757014,-0.198118,-0.204029,48.000000
96.252151,-0.726866,-0.199098,-0.205949,2.000000
96.262154,0.649869,-0.200078,-0.206123,2.000000
96.272156,0.673894,-0.201058,-0.207665,5.000000
96.282158,-0.726845,-0.202037,-0.208247,3.000000
96.292160,0.678469,-0.203017,-0.208043,-18.000000
96.302162,-0.726836,-0.203997,-0.209090,-12.000000
96.312164,0.368716,-0.204975,-0.208916,-19.000000
96.322166,-0.726828,-0.205954,-0.209818,-10.000000
96.332169,-0.711701,-0.206933,-0.209789,-18.000000
96.342171,0.687647,-0.207911,-0.210487,-18.000000
96.352173,-0.726820,-0.208890,-0.211592,-25.000000
96.362175,-0.726826,-0.209867,-0.211214,-25.000000
96.372177,-0.530786,-0.210845,-0.211796,-15.000000
96.382179,-0.690503,-0.211823,-0.212814,-31.000000
96.392181,0.854198,-0.212801,-0.214181,30.000000
96.402184,0.923945,-0.213778,-0.219010,34.000000
96.412186,0.890858,-0.214754,-0.224944,9.000000
96.422188,0.754778,-0.215731,-0.229569,-10.000000
96.432190,-0.755976,-0.216708,-0.231023,-6.000000
96.442192,0.700367,-0.217684,-0.230878,67.000000
96.452194,0.738254,-0.218661,-0.233176,20.000000
96.462196,0.679251,-0.219636,-0.234892,9.000000
96.472198,-0.759051,-0.220612,-0.235329,-11.000000
96.482201,0.691422,-0.221587,-0.234747,-3.000000
96.492203,0.691449,-0.222563,-0.235969,6.000000
96.502205,0.688448,-0.223538,-0.237045,34.000000
96.512207,-0.719692,-0.224512,-0.238034,11.000000
96.522209,0.705148,-0.225487,-0.238587,-6.000000
96.532211,0.724871,-0.226461,-0.240710,-11.000000
96.542213,-0.536741,-0.227436,-0.242281,2.000000
96.552216,0.691610,-0.228410,-0.242746,-26.000000
96.562218,0.684065,-0.229383,-0.244259,-2.000000
96.572220,-0.532048,-0.230356,-0.245219,7.000000
96.582222,0.667443,-0.231330,-0.245306,-8.000000
96.592224,-0.660089,-0.232303,-0.246208,-2.000000
96.602226,0.662930,-0.233276,-0.246382,5.000000
96.612228,-0.727225,-0.234248,-0.247255,-4.000000
96.622231,-0.111093,-0.235220,-0.247255,0.000000
96.632233,0.688727,-0.236192,-0.248157,75.000000
96.642235,-0.727203,-0.237164,-0.249088,-10.000000
96.652237,0.481430,-0.238136,-0.248622,-25.000000
96.662239,-0.751419,-0.239107,-0.248913,-14.000000
96.672241,-0.715075,-0.240078,-0.248360,-4.000000
96.682243,0.672178,-0.241049,-0.248855,24.000000
96.692245,-0.727171,-0.242020,-0.249931,10.000000
96.702248,-0.727169,-0.242990,-0.249524,-10.000000
96.712250,-0.727168,-0.243960,-0.249611,-26.000000
96.722252,-0.724139,-0.244930,-0.249786,-43.000000
96.732254,-0.707475,-0.245899,-0.250077,3.000000
96.742256,-0.695347,-0.246869,-0.250804,29.000000
96.752258,0.822305,-0.247838,-0.252287,28.000000
96.762260,0.789080,-0.248806,-0.256156,8.000000
96.772263,0.684615,-0.249775,-0.258396,22.000000
96.782265,-0.727255,-0.250744,-0.259065,18.000000
96.792267,0.684661,-0.251712,-0.259036,4.000000
96.802269,-0.727243,-0.252680,-0.260287,5.000000
96.812271,0.680161,-0.253647,-0.260374,-11.000000
96.822273,-0.727230,-0.254615,-0.261218,8.000000
96.832275,-0.712075,-0.255582,-0.260927,-14.000000
96.842278,0.549354,-0.256549,-0.261508,-11.000000
96.852280,-0.702961,-0.257516,-0.262410,-6.000000
96.862282,-0.698402,-0.258481,-0.262323,-18.000000
96.872284,0.701489,-0.259448,-0.263108,-14.000000
96.882286,-0.727176,-0.260414,-0.264563,-12.000000
96.892288,-0.502617,-0.261379,-0.264446,-29.000000
96.902290,-0.261521,-0.262345,-0.264970,-21.000000
96.912292,-0.727147,-0.263309,-0.265465,5.000000
96.922295,-0.426476,-0.264274,-0.265668,-36.000000
96.932297,0.742537,-0.265239,-0.266803,-17.000000
96.942299,0.813809,-0.266203,-0.269479,50.000000
96.952301,0.830580,-0.267168,-0.272999,32.000000
96.962303,0.797348,-0.268131,-0.276751,3.000000
96.972305,0.697387,-0.269094,-0.279689,4.000000
96.982307,-0.727336,-0.270058,-0.280678,-6.000000
96.992310,0.664062,-0.271021,-0.280416,-11.000000
97.002312,-0.727315,-0.271983,-0.281260,-5.000000
97.012314,0.460348,-0.272945,-0.280823,-13.000000
97.022316,-0.727294,-0.273907,-0.281434,-5.000000
97.032318,-0.703033,-0.274869,-0.281114,-17.000000
97.042320,0.676316,-0.275831,-0.281638,-13.000000
97.052322,-0.727260,-0.276793,-0.282743,-4.000000
97.062325,-0.727258,-0.277753,-0.282423,-6.000000
97.072327,-0.703000,-0.278714,-0.282772,-26.000000
97.082329,0.685505,-0.279674,-0.283441,-27.000000
97.092331,-0.780296,-0.280635,-0.284198,-5.000000
97.102333,-0.727262,-0.281595,-0.282947,-12.000000
97.112335,-0.224498,-0.282554,-0.283092,-21.000000
97.122337,-0.727248,-0.283513,-0.283703,-19.000000
97.132339,-0.727252,-0.284472,-0.283412,-15.000000
97.142342,-0.328639,-0.285431,-0.283703,-20.000000
97.152344,-0.539469,-0.286390,-0.284576,-9.000000
97.162346,-0.353757,-0.287347,-0.285419,40.000000
97.172348,0.731242,-0.288305,-0.286612,22.000000
97.182350,0.743409,-0.289263,-0.288939,37.000000
97.192352,0.697960,-0.290221,-0.290859,-6.000000
97.202354,-0.182041,-0.291178,-0.291964,-20.000000
97.212357,-0.690800,-0.292134,-0.292488,-4.000000
97.222359,0.740477,-0.293091,-0.293564,20.000000
97.232361,0.714740,-0.294047,-0.295862,-5.000000
97.242363,-0.702924,-0.295003,-0.297230,-3.000000
97.252365,-0.403730,-0.295959,-0.297288,-11.000000
97.262367,0.698127,-0.296913,-0.298189,-4.000000
97.272369,-0.641441,-0.297868,-0.299644,-28.000000
97.282372,0.370622,-0.298823,-0.299935,-24.000000
97.292374,-0.711950,-0.299778,-0.300866,0.000000
97.302376,-0.719527,-0.300732,-0.300924,1.000000
97.312378,0.740708,-0.301685,-0.301709,-44.000000
97.322380,0.781702,-0.302639,-0.304269,8.000000
97.332382,0.760540,-0.303592,-0.307003,14.000000
97.342384,0.551031,-0.304545,-0.309156,-29.000000
97.352386,-0.727160,-0.305498,-0.309621,18.000000
97.362389,0.693907,-0.306449,-0.309650,11.000000
97.372391,0.686345,-0.307401,-0.311221,8.000000
97.382393,-0.768089,-0.308353,-0.311803,4.000000
97.392395,-0.285918,-0.309305,-0.311396,41.000000
97.402397,0.698572,-0.310256,-0.312239,2.000000
97.412399,-0.727125,-0.311206,-0.313403,8.000000
97.422401,-0.096862,-0.312156,-0.313403,-9.000000
97.432404,-0.098419,-0.313107,-0.314334,-5.000000
97.442406,-0.695231,-0.314057,-0.315119,-12.000000
97.452408,0.608901,-0.315006,-0.315526,-30.000000
97.462410,-0.698232,-0.315955,-0.316690,-7.000000
97.472412,-0.711872,-0.316904,-0.316603,7.000000
97.482414,0.142810,-0.317852,-0.317126,-23.000000
97.492416,-0.698194,-0.318801,-0.318203,-5.000000
97.502419,0.065356,-0.319749,-0.318435,-25.000000
97.512421,-0.695130,-0.320696,-0.319366,-12.000000
97.522423,0.710972,-0.321643,-0.320152,47.000000
97.532425,0.811131,-0.322590,-0.322246,40.000000
97.542427,0.820328,-0.323537,-0.325853,27.000000
97.552429,0.736974,-0.324483,-0.329024,22.000000
97.562431,0.677839,-0.325428,-0.330827,7.000000
97.572433,-0.727068,-0.326374,-0.331409,-3.000000
97.582436,-0.707336,-0.327320,-0.331176,-6.000000
97.592438,0.724956,-0.328265,-0.332049,-11.000000
97.602440,-0.698221,-0.329210,-0.333911,11.000000
97.612442,-0.577544,-0.330153,-0.334347,-7.000000
97.622444,0.687093,-0.331097,-0.335074,-9.000000
97.632446,-0.727002,-0.332041,-0.336412,-12.000000
97.642448,-0.726999,-0.332985,-0.335830,13.000000
97.652451,0.565897,-0.333928,-0.336179,77.000000
97.662453,-0.726978,-0.334870,-0.337227,-37.000000
97.672455,-0.726976,-0.335812,-0.336412,-35.000000
97.682457,0.229364,-0.336754,-0.336499,-7.000000
97.692459,-0.726957,-0.337696,-0.337547,-53.000000
97.702461,-0.726958,-0.338638,-0.337547,-69.000000
97.712463,0.754150,-0.339578,-0.337983,17.000000
97.722466,0.749648,-0.340519,-0.340630,11.000000
97.732468,-0.726984,-0.341459,-0.342405,-37.000000
97.742470,-0.690552,-0.342399,-0.342434,-7.000000
97.752472,0.749758,-0.343339,-0.343539,33.000000
97.762474,0.720966,-0.344277,-0.345895,-11.000000
97.772476,0.267380,-0.345217,-0.347379,13.000000
97.782478,-0.698113,-0.346155,-0.348019,3.000000
97.792480,0.695236,-0.347094,-0.348426,-8.000000
97.802483,0.692223,-0.348032,-0.349997,-4.000000
97.812485,-0.726909,-0.348968,-0.350840,-7.000000
97.822487,-0.707171,-0.349906,-0.350695,-17.000000
97.832489,0.742409,-0.350843,-0.351597,-30.000000
97.842491,0.742457,-0.351779,-0.354069,23.000000
97.852493,-0.751206,-0.352716,-0.355640,-9.000000
97.862495,-0.726923,-0.353651,-0.354971,31.000000
97.872498,0.733484,-0.354586,-0.355989,-5.000000
97.882500,0.700122,-0.355522,-0.358200,-28.000000
97.892502,-0.751208,-0.356456,-0.358985,-45.000000
97.902504,0.712345,-0.357391,-0.358520,20.000000
97.912506,0.762489,-0.358324,-0.360963,23.000000
97.922508,0.704845,-0.359258,-0.363232,18.000000
97.932510,-0.726928,-0.360191,-0.364279,4.000000
97.942513,-0.675674,-0.361124,-0.364308,-22.000000
97.952515,0.712524,-0.362057,-0.365297,-3.000000
97.962517,-0.707154,-0.362989,-0.366955,-2.000000
97.972519,-0.707138,-0.363921,-0.367275,-15.000000
97.982521,0.726277,-0.364852,-0.368148,49.000000
97.992523,0.695944,-0.365784,-0.370272,2.000000
98.002525,-0.767863,-0.366714,-0.371086,-23.000000
98.012527,-0.726872,-0.367644,-0.370213,-13.000000
98.022530,0.762895,-0.368574,-0.370970,28.000000
98.032532,0.838908,-0.369504,-0.374344,5.000000
98.042534,0.793458,-0.370433,-0.378155,20.000000
98.052536,0.743413,-0.371363,-0.381064,0.000000
98.062538,0.700929,-0.372290,-0.383100,5.000000
98.072540,-0.727016,-0.373219,-0.383885,-106.000000
98.082542,0.693396,-0.374147,-0.383565,-6.000000
98.092545,-0.726994,-0.375074,-0.384467,3.000000
98.102547,-0.726982,-0.376001,-0.384409,-9.000000
98.112549,0.705643,-0.376927,-0.384991,-14.000000
98.122551,-0.714809,-0.377854,-0.386387,-9.000000
98.132553,-0.726949,-0.378780,-0.386358,-10.000000
98.142555,0.701177,-0.379705,-0.386998,57.000000
98.152557,-0.711734,-0.380631,-0.388510,9.000000
98.162560,-0.726912,-0.381555,-0.388423,28.000000
98.172562,0.780288,-0.382479,-0.389325,5.000000
98.182564,0.794047,-0.383403,-0.392583,24.000000
98.192566,0.705988,-0.384327,-0.395172,58.000000
98.202568,-0.726980,-0.385250,-0.396102,-82.000000
98.212570,0.677177,-0.386173,-0.395870,17.000000
98.222572,-0.726948,-0.387095,-0.396655,17.000000
98.232574,-0.711736,-0.388017,-0.396597,17.000000
98.242577,0.718294,-0.388939,-0.397295,-32.000000
98.252579,0.739618,-0.389861,-0.399244,12.000000
98.262581,0.694072,-0.390781,-0.401077,11.000000
98.272583,-0.711720,-0.391702,-0.401949,2.000000
98.282585,0.198719,-0.392622,-0.401920,-6.000000
98.292587,0.689589,-0.393542,-0.402793,22.000000
98.302589,0.003819,-0.394461,-0.403782,-3.000000
98.312592,-0.726843,-0.395379,-0.403724,-15.000000
98.322594,0.680551,-0.396298,-0.403753,-18.000000
98.332596,-0.711611,-0.397216,-0.404887,3.000000
98.342598,0.680601,-0.398134,-0.405265,-11.000000
98.352600,-0.726774,-0.399052,-0.406429,-2.000000
98.362602,0.680657,-0.399968,-0.406371,23.000000
98.372604,-0.726742,-0.400885,-0.407156,-36.000000
98.382607,-0.543785,-0.401801,-0.407011,10.000000
98.392609,0.735465,-0.402717,-0.407883,-57.000000
98.402611,0.694468,-0.403632,-0.409978,82.000000
98.412613,-0.738864,-0.404547,-0.410850,61.000000
98.422615,0.685416,-0.405461,-0.410472,-10.000000
98.432617,0.731051,-0.406376,-0.411781,0.000000
98.442619,0.082179,-0.407289,-0.413352,13.000000
98.452621,0.351412,-0.408203,-0.414021,-25.000000
98.462624,-0.723595,-0.409115,-0.414952,-11.000000
98.472626,-0.044578,-0.410028,-0.415127,-34.000000
98.482628,-0.702275,-0.410940,-0.415767,21.000000
98.492630,0.466630,-0.411852,-0.416261,-34.000000
98.502632,-0.617318,-0.412763,-0.417308,0.000000
98.512634,0.706944,-0.413673,-0.417890,-17.000000
98.522636,0.681131,-0.414584,-0.419374,3.000000
98.532639,-0.755390,-0.415494,-0.419897,-5.000000
98.542641,0.685766,-0.416404,-0.419344,-12.000000
98.552643,-0.726486,-0.417313,-0.420013,-2.000000
98.562645,-0.746245,-0.418221,-0.419519,-11.000000
98.572647,0.698041,-0.419130,-0.419984,-18.000000
98.582649,-0.723423,-0.420038,-0.421293,-18.000000
98.592651,0.145615,-0.420945,-0.421410,-6.000000
98.602654,-0.359441,-0.421853,-0.422282,-1.000000
98.612656,0.690550,-0.422759,-0.423068,-61.000000
98.622658,-0.702057,-0.423665,-0.424319,33.000000
98.632660,0.398633,-0.424571,-0.424639,21.000000
98.642662,0.695187,-0.425477,-0.425860,-31.000000
98.652664,-0.726324,-0.426382,-0.426937,31.000000
98.662666,0.695254,-0.427286,-0.426966,-22.000000
98.672668,-0.711090,-0.428190,-0.428158,47.000000
98.682671,0.807847,-0.429094,-0.429031,12.000000
98.692673,0.853568,-0.429997,-0.432842,34.000000
98.702675,0.728980,-0.430900,-0.436565,2.000000
98.712677,-0.726401,-0.431802,-0.437990,-10.000000
98.722679,0.294771,-0.432704,-0.437816,-16.000000
98.732681,-0.723323,-0.433606,-0.438485,-10.000000
98.742683,0.175242,-0.434507,-0.438718,-26.000000
98.752686,-0.723286,-0.435408,-0.439299,-23.000000
98.762688,0.698760,-0.436307,-0.439474,-18.000000
98.772690,-0.706524,-0.437207,-0.440841,34.000000
98.782692,-0.726281,-0.438107,-0.440579,4.000000
98.792694,0.707986,-0.439006,-0.441132,64.000000
98.802696,-0.726258,-0.439904,-0.442470,-52.000000
98.812698,-0.726250,-0.440802,-0.442150,38.000000
98.822701,0.724834,-0.441699,-0.442790,23.000000
98.832703,0.779646,-0.442597,-0.445175,1.000000
98.842705,0.737123,-0.443493,-0.447793,12.000000
98.852707,0.699137,-0.444390,-0.449684,-12.000000
98.862709,0.076099,-0.445285,-0.450848,26.000000
98.872711,-0.726225,-0.446181,-0.451051,-27.000000
98.882713,0.687059,-0.447076,-0.451197,-14.000000
98.892715,0.226483,-0.447970,-0.452389,17.000000
98.902718,-0.726166,-0.448864,-0.453058,6.000000
98.912720,0.699321,-0.449757,-0.453320,-7.000000
98.922722,0.691744,-0.450651,-0.454746,9.000000
98.932724,-0.726117,-0.451543,-0.455560,11.000000
98.942726,0.042334,-0.452436,-0.455444,2.000000
98.952728,0.699445,-0.453328,-0.456491,-17.000000
98.962730,-0.726064,-0.454218,-0.457509,21.000000
98.972733,0.442741,-0.455109,-0.457334,91.000000
98.982735,-0.036550,-0.456000,-0.458382,-6.000000
98.992737,-0.697091,-0.456890,-0.458992,-35.000000
99.002739,0.730026,-0.457780,-0.459545,-55.000000
99.012741,0.696594,-0.458668,-0.461552,-56.000000
99.022743,-0.725956,-0.459557,-0.462425,58.000000
99.032745,0.692098,-0.460445,-0.462047,5.000000
99.042747,-0.725922,-0.461333,-0.463065,84.000000
99.052750,-0.238475,-0.462220,-0.463036,-62.000000
99.062752,0.704366,-0.463106,-0.463967,-41.000000
99.072754,-0.725869,-0.463993,-0.465276,-74.000000
99.082756,-0.016985,-0.464879,-0.465072,-21.000000
99.092758,0.191688,-0.465764,-0.466003,28.000000
99.102760,-0.710590,-0.466649,-0.466846,-37.000000
99.112762,-0.693833,-0.467533,-0.467021,21.000000
99.122765,0.725861,-0.468417,-0.468097,-28.000000
99.132767,0.070163,-0.469301,-0.470075,63.000000
99.142769,-0.725735,-0.470184,-0.470628,-17.000000
99.152771,-0.392971,-0.471067,-0.470628,53.000000
99.162773,0.713822,-0.471948,-0.471646,-12.000000
99.172775,-0.578738,-0.472830,-0.473217,-48.000000
99.182777,-0.725660,-0.473711,-0.473479,-54.000000
99.192780,0.721538,-0.474592,-0.474090,66.000000
99.202782,0.717012,-0.475472,-0.476126,12.000000
99.212784,-0.696707,-0.476351,-0.477464,-54.000000
99.222786,0.714035,-0.477230,-0.477755,66.000000
99.232788,0.901295,-0.478109,-0.480896,-16.000000
99.242790,0.901486,-0.478988,-0.485929,6.000000
99.252792,0.793571,-0.479866,-0.490612,-5.000000
99.262794,0.676412,-0.480742,-0.493026,26.000000
99.272797,-0.774557,-0.481619,-0.493114,-33.000000
99.282799,0.688682,-0.482496,-0.492183,69.000000
99.292801,-0.725812,-0.483372,-0.492997,12.000000
99.302803,-0.725793,-0.484247,-0.492445,-8.000000
99.312805,0.700969,-0.485122,-0.492997,79.000000
99.322807,-0.725761,-0.485996,-0.494161,-49.000000
99.332809,-0.725744,-0.486870,-0.493521,-54.000000
99.342812,0.701079,-0.487744,-0.494161,21.000000
99.352814,-0.725712,-0.488617,-0.495528,-2.000000
99.362816,-0.725695,-0.489489,-0.495237,7.000000
99.372818,0.731653,-0.490361,-0.495877,-31.000000
99.382820,0.689057,-0.491232,-0.497739,33.000000
99.392822,-0.757643,-0.492104,-0.498146,41.000000
99.402824,-0.725658,-0.492974,-0.497273,52.000000
99.412827,0.722693,-0.493843,-0.498001,57.000000
99.422829,0.684657,-0.494713,-0.499688,-4.000000
99.432831,-0.255778,-0.495582,-0.500240,36.000000
99.442833,0.715178,-0.496451,-0.500851,0.000000
99.452835,0.701511,-0.497319,-0.502713,23.000000
99.462837,-0.725555,-0.498186,-0.503673,4.000000
99.472839,-0.710305,-0.499053,-0.503353,3.000000
99.482841,0.710759,-0.499920,-0.504022,-3.000000
99.492844,0.684901,-0.500786,-0.505651,-6.000000
99.502846,-0.403812,-0.501652,-0.506611,5.000000
99.512848,-0.005156,-0.502516,-0.506698,-7.000000
99.522850,0.694125,-0.503381,-0.507367,-11.000000
99.532852,-0.277308,-0.504245,-0.508618,20.000000
99.542854,0.689615,-0.505108,-0.509287,-6.000000
99.552856,0.685075,-0.505972,-0.510538,84.000000
99.562859,-0.725321,-0.506833,-0.511149,-49.000000
99.572861,-0.725305,-0.507696,-0.510654,5.000000
99.582863,0.689755,-0.508557,-0.511149,-6.000000
99.592865,0.464458,-0.509418,-0.512516,-41.000000
99.602867,-0.757231,-0.510279,-0.512923,-42.000000
99.612869,-0.091645,-0.511138,-0.512341,87.000000
99.622871,0.205655,-0.511998,-0.513156,15.000000
99.632874,-0.770892,-0.512857,-0.513767,-10.000000
99.642876,-0.705391,-0.513716,-0.513127,36.000000
99.652878,0.740309,-0.514574,-0.514087,-67.000000
99.662880,0.694650,-0.515430,-0.516152,-55.000000
99.672882,-0.737337,-0.516287,-0.516792,74.000000
99.682884,0.694730,-0.517144,-0.516239,-57.000000
99.692886,-0.725114,-0.518000,-0.517228,10.000000
99.702888,-0.693103,-0.518855,-0.517025,-19.000000
99.712891,0.757311,-0.519709,-0.518043,-19.000000
99.722893,0.694893,-0.520564,-0.520224,3.000000
99.732895,-0.778389,-0.521418,-0.520603,4.000000
99.742897,-0.566561,-0.522271,-0.519817,18.000000
99.752899,0.711789,-0.523124,-0.520777,-19.000000
99.762901,-0.725022,-0.523975,-0.522144,7.000000
99.772903,-0.725012,-0.524827,-0.521970,0.000000
99.782906,0.711919,-0.525679,-0.522552,-12.000000
99.792908,-0.696023,-0.526529,-0.523948,-4.000000
99.802910,-0.709716,-0.527380,-0.524035,-6.000000
99.812912,0.716601,-0.528228,-0.524762,67.000000
99.822914,-0.692913,-0.529078,-0.526740,-11.000000
99.832916,0.707525,-0.529926,-0.527438,-55.000000
99.842918,0.358105,-0.530774,-0.529067,84.000000
99.852921,0.045728,-0.531622,-0.529824,13.000000
99.862923,0.712189,-0.532468,-0.530929,-52.000000
99.872925,0.159612,-0.533315,-0.532325,-52.000000
99.882927,-0.717142,-0.534161,-0.533053,-13.000000
99.892929,0.741258,-0.535006,-0.533693,-65.000000
99.902931,0.800756,-0.535851,-0.536514,49.000000
99.912933,0.741400,-0.536695,-0.539219,6.000000
99.922935,-0.549309,-0.537539,-0.540878,5.000000
99.932938,0.695754,-0.538382,-0.541372,-4.000000
99.942940,-0.700324,-0.539225,-0.542565,-5.000000
99.952942,0.178288,-0.540067,-0.542797,-14.000000
99.962944,-0.700266,-0.540908,-0.543437,9.000000
99.972946,-0.695665,-0.541749,-0.543641,4.000000
99.982948,0.712677,-0.542590,-0.544281,-8.000000
99.992950,-0.444062,-0.543430,-0.545968,-2.000000
100.002953,-0.724553,-0.544269,-0.545997,69.000000
100.012955,0.712792,-0.545107,-0.546375,13.000000
100.022957,-0.700127,-0.545946,-0.547917,77.000000
